,Item Name,Sale Date,Quantity,Item Total,y,days,dy,month
653,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2015-12-31,1.0,2.0,2015.0,363.0,0.0,12.0
759,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-01-01,1.0,2.0,2016.0,364.0,1.0,13.0
1021,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-01-01,1.0,2.0,2016.0,364.0,1.0,13.0
519,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-01-03,1.0,2.0,2016.0,366.0,1.0,13.0
362,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-01-05,1.0,1.6,2016.0,368.0,1.0,13.0
1020,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-01-05,1.0,1.6,2016.0,368.0,1.0,13.0
758,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-01-05,1.0,1.6,2016.0,368.0,1.0,13.0
361,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-01-08,1.0,2.0,2016.0,371.0,1.0,13.0
757,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-01-12,1.0,2.0,2016.0,375.0,1.0,13.0
360,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-01-17,1.0,2.0,2016.0,380.0,1.0,13.0
359,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-01-19,1.0,1.7,2016.0,382.0,1.0,13.0
613,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-01-19,1.0,1.7,2016.0,382.0,1.0,13.0
756,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-01-19,1.0,1.7,2016.0,382.0,1.0,13.0
1019,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-01-20,1.0,2.0,2016.0,383.0,1.0,13.0
358,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-01-22,1.0,2.0,2016.0,385.0,1.0,13.0
357,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-01-23,1.0,2.0,2016.0,386.0,1.0,13.0
1173,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-01-24,1.0,2.0,2016.0,387.0,1.0,13.0
518,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-01-29,1.0,2.0,2016.0,392.0,1.0,13.0
1018,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-01-30,1.0,2.0,2016.0,393.0,1.0,13.0
755,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-01-30,1.0,2.0,2016.0,393.0,1.0,13.0
754,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-01-31,1.0,2.0,2016.0,394.0,1.0,13.0
517,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-01-31,1.0,2.0,2016.0,394.0,1.0,13.0
1017,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-02-01,1.0,2.0,2016.0,395.0,1.0,14.0
1172,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-02-02,1.0,2.0,2016.0,396.0,1.0,14.0
1171,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-02-03,1.0,2.0,2016.0,397.0,1.0,14.0
753,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-02-04,1.0,2.0,2016.0,398.0,1.0,14.0
356,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-02-05,1.0,2.0,2016.0,399.0,1.0,14.0
752,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-02-05,1.0,2.0,2016.0,399.0,1.0,14.0
516,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-02-05,1.0,2.0,2016.0,399.0,1.0,14.0
355,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-02-07,1.0,2.0,2016.0,401.0,1.0,14.0
751,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-02-07,1.0,2.0,2016.0,401.0,1.0,14.0
515,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-02-11,1.0,2.0,2016.0,405.0,1.0,14.0
1170,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-02-15,1.0,2.0,2016.0,409.0,1.0,14.0
354,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-02-16,1.0,2.0,2016.0,410.0,1.0,14.0
1016,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-02-16,1.0,2.0,2016.0,410.0,1.0,14.0
514,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-02-18,1.0,2.0,2016.0,412.0,1.0,14.0
750,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-02-24,1.0,1.6,2016.0,418.0,1.0,14.0
513,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-02-24,1.0,1.6,2016.0,418.0,1.0,14.0
353,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-02-25,1.0,2.0,2016.0,419.0,1.0,14.0
749,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-02-28,1.0,2.0,2016.0,422.0,1.0,14.0
1015,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-02-29,1.0,2.0,2016.0,423.0,1.0,14.0
748,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-03-01,1.0,2.0,2016.0,424.0,1.0,15.0
1169,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-03-04,1.0,2.0,2016.0,427.0,1.0,15.0
747,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-03-10,1.0,2.0,2016.0,433.0,1.0,15.0
746,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-03-12,1.0,2.0,2016.0,435.0,1.0,15.0
1014,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-03-12,1.0,2.0,2016.0,435.0,1.0,15.0
352,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-03-12,1.0,2.0,2016.0,435.0,1.0,15.0
512,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-03-14,1.0,2.0,2016.0,437.0,1.0,15.0
1013,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-03-15,1.0,2.0,2016.0,438.0,1.0,15.0
511,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-03-18,1.0,2.0,2016.0,441.0,1.0,15.0
1012,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-03-18,1.0,2.0,2016.0,441.0,1.0,15.0
745,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-03-20,1.0,2.0,2016.0,443.0,1.0,15.0
351,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-03-21,1.0,2.0,2016.0,444.0,1.0,15.0
612,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-03-22,1.0,2.0,2016.0,445.0,1.0,15.0
1011,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-03-25,1.0,2.0,2016.0,448.0,1.0,15.0
350,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-03-27,1.0,2.0,2016.0,450.0,1.0,15.0
1010,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-03-27,1.0,2.0,2016.0,450.0,1.0,15.0
349,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-03-30,1.0,2.0,2016.0,453.0,1.0,15.0
611,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-04-04,1.0,2.0,2016.0,458.0,1.0,16.0
348,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-04-04,1.0,2.0,2016.0,458.0,1.0,16.0
347,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-04-05,1.0,2.0,2016.0,459.0,1.0,16.0
1009,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-04-06,1.0,2.0,2016.0,460.0,1.0,16.0
510,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-04-07,1.0,2.0,2016.0,461.0,1.0,16.0
1008,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-04-09,1.0,2.0,2016.0,463.0,1.0,16.0
346,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-04-14,1.0,2.0,2016.0,468.0,1.0,16.0
744,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-04-18,1.0,2.0,2016.0,472.0,1.0,16.0
509,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-04-20,1.0,2.0,2016.0,474.0,1.0,16.0
508,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-04-23,1.0,2.0,2016.0,477.0,1.0,16.0
743,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-04-24,1.0,2.0,2016.0,478.0,1.0,16.0
1007,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-04-28,1.0,1.8,2016.0,482.0,1.0,16.0
507,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-04-29,1.0,2.0,2016.0,483.0,1.0,16.0
1006,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-05-02,1.0,1.6,2016.0,486.0,1.0,17.0
345,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-05-02,1.0,1.6,2016.0,486.0,1.0,17.0
344,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-05-02,1.0,2.0,2016.0,486.0,1.0,17.0
610,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-05-02,1.0,1.6,2016.0,486.0,1.0,17.0
343,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-05-03,1.0,1.6,2016.0,487.0,1.0,17.0
742,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-05-03,1.0,1.6,2016.0,487.0,1.0,17.0
1005,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-05-03,1.0,1.6,2016.0,487.0,1.0,17.0
609,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-05-03,1.0,1.6,2016.0,487.0,1.0,17.0
342,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-05-05,1.0,2.0,2016.0,489.0,1.0,17.0
741,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-05-09,1.0,2.0,2016.0,493.0,1.0,17.0
740,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-05-12,1.0,2.0,2016.0,496.0,1.0,17.0
1004,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-05-12,1.0,2.0,2016.0,496.0,1.0,17.0
739,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-05-14,1.0,2.0,2016.0,498.0,1.0,17.0
738,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-05-14,1.0,2.0,2016.0,498.0,1.0,17.0
1168,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-05-15,1.0,2.0,2016.0,499.0,1.0,17.0
1003,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-05-23,1.0,2.0,2016.0,507.0,1.0,17.0
341,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-05-25,1.0,2.0,2016.0,509.0,1.0,17.0
340,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-05-25,1.0,2.0,2016.0,509.0,1.0,17.0
1002,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-06-01,1.0,2.0,2016.0,516.0,1.0,18.0
737,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-06-01,1.0,2.0,2016.0,516.0,1.0,18.0
1001,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-06-07,1.0,2.0,2016.0,522.0,1.0,18.0
608,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-06-10,1.0,2.0,2016.0,525.0,1.0,18.0
607,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-06-13,1.0,1.8,2016.0,528.0,1.0,18.0
1000,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-06-13,1.0,1.8,2016.0,528.0,1.0,18.0
1167,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-06-19,1.0,2.0,2016.0,534.0,1.0,18.0
999,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-06-19,1.0,2.0,2016.0,534.0,1.0,18.0
998,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-06-21,1.0,1.7,2016.0,536.0,1.0,18.0
339,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-06-21,1.0,1.7,2016.0,536.0,1.0,18.0
997,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-06-21,1.0,2.0,2016.0,536.0,1.0,18.0
736,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-06-27,1.0,2.0,2016.0,542.0,1.0,18.0
506,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-06-29,1.0,2.0,2016.0,544.0,1.0,18.0
1166,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-06-29,1.0,2.0,2016.0,544.0,1.0,18.0
735,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-07-01,1.0,2.0,2016.0,546.0,1.0,19.0
734,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-07-01,1.0,2.0,2016.0,546.0,1.0,19.0
996,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-07-06,1.0,2.0,2016.0,551.0,1.0,19.0
995,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-07-10,1.0,2.0,2016.0,555.0,1.0,19.0
994,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-07-11,1.0,2.0,2016.0,556.0,1.0,19.0
1165,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-07-11,1.0,2.0,2016.0,556.0,1.0,19.0
338,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-07-15,1.0,1.8,2016.0,560.0,1.0,19.0
993,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-07-17,1.0,2.0,2016.0,562.0,1.0,19.0
733,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-07-19,1.0,2.0,2016.0,564.0,1.0,19.0
505,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-07-21,1.0,2.0,2016.0,566.0,1.0,19.0
732,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-07-23,1.0,2.0,2016.0,568.0,1.0,19.0
731,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-07-28,1.0,2.0,2016.0,573.0,1.0,19.0
504,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-08-03,1.0,2.0,2016.0,579.0,1.0,20.0
730,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-08-04,1.0,2.0,2016.0,580.0,1.0,20.0
503,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-08-08,1.0,2.0,2016.0,584.0,1.0,20.0
992,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-08-08,1.0,2.0,2016.0,584.0,1.0,20.0
502,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-08-14,1.0,2.0,2016.0,590.0,1.0,20.0
337,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-08-14,1.0,2.0,2016.0,590.0,1.0,20.0
729,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-08-16,1.0,2.0,2016.0,592.0,1.0,20.0
728,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-08-22,1.0,2.0,2016.0,598.0,1.0,20.0
336,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-08-24,1.0,2.0,2016.0,600.0,1.0,20.0
727,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-08-24,1.0,2.0,2016.0,600.0,1.0,20.0
335,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-08-27,1.0,2.0,2016.0,603.0,1.0,20.0
726,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-08-28,1.0,2.0,2016.0,604.0,1.0,20.0
606,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-08-30,1.0,2.0,2016.0,606.0,1.0,20.0
991,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-08-30,1.0,2.0,2016.0,606.0,1.0,20.0
725,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-09-03,1.0,2.0,2016.0,610.0,1.0,21.0
724,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-09-04,1.0,2.0,2016.0,611.0,1.0,21.0
605,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-09-06,1.0,1.8,2016.0,613.0,1.0,21.0
990,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-09-06,1.0,1.8,2016.0,613.0,1.0,21.0
1164,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-09-07,1.0,2.0,2016.0,614.0,1.0,21.0
723,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-09-07,1.0,2.0,2016.0,614.0,1.0,21.0
989,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-09-08,1.0,2.0,2016.0,615.0,1.0,21.0
604,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-09-10,1.0,1.6,2016.0,617.0,1.0,21.0
988,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-09-10,1.0,2.0,2016.0,617.0,1.0,21.0
334,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-09-17,1.0,2.0,2016.0,624.0,1.0,21.0
603,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-09-19,1.0,2.0,2016.0,626.0,1.0,21.0
987,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-09-21,1.0,2.0,2016.0,628.0,1.0,21.0
722,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-09-22,1.0,2.0,2016.0,629.0,1.0,21.0
501,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-09-22,1.0,2.0,2016.0,629.0,1.0,21.0
333,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-09-23,1.0,2.0,2016.0,630.0,1.0,21.0
500,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-09-27,1.0,2.0,2016.0,634.0,1.0,21.0
332,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-09-28,1.0,2.0,2016.0,635.0,1.0,21.0
986,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-10-04,1.0,2.0,2016.0,641.0,1.0,22.0
331,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-10-04,1.0,2.0,2016.0,641.0,1.0,22.0
499,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-10-05,1.0,2.0,2016.0,642.0,1.0,22.0
721,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-10-07,1.0,2.0,2016.0,644.0,1.0,22.0
985,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-10-07,1.0,2.0,2016.0,644.0,1.0,22.0
330,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-10-12,1.0,2.0,2016.0,649.0,1.0,22.0
984,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-10-16,1.0,2.0,2016.0,653.0,1.0,22.0
498,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-10-18,1.0,2.0,2016.0,655.0,1.0,22.0
983,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-10-18,1.0,2.0,2016.0,655.0,1.0,22.0
720,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-10-23,1.0,2.0,2016.0,660.0,1.0,22.0
329,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-10-24,1.0,2.0,2016.0,661.0,1.0,22.0
1163,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-11-01,1.0,2.0,2016.0,669.0,1.0,23.0
1162,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2016-11-03,1.0,2.0,2016.0,671.0,1.0,23.0
719,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-11-03,1.0,2.0,2016.0,671.0,1.0,23.0
718,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-11-06,1.0,2.0,2016.0,674.0,1.0,23.0
497,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2016-11-07,1.0,2.0,2016.0,675.0,1.0,23.0
982,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-11-10,1.0,2.0,2016.0,678.0,1.0,23.0
602,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-11-17,1.0,2.0,2016.0,685.0,1.0,23.0
981,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-11-19,1.0,2.0,2016.0,687.0,1.0,23.0
717,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-11-22,1.0,2.0,2016.0,690.0,1.0,23.0
328,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2016-11-27,1.0,2.0,2016.0,695.0,1.0,23.0
980,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2016-12-02,1.0,2.0,2016.0,700.0,1.0,24.0
601,"2"" Cupcake Toppers - Digital Collage Sheet Layered Template - (T048)",2016-12-13,1.0,2.0,2016.0,711.0,1.0,24.0
715,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-12-21,1.0,2.0,2016.0,719.0,1.0,24.0
716,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2016-12-21,1.0,2.0,2016.0,719.0,1.0,24.0
1070,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-01-04,1.0,2.0,2017.0,733.0,2.0,25.0
1185,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-01-08,1.0,2.0,2017.0,737.0,2.0,25.0
1069,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-01-10,1.0,2.0,2017.0,739.0,2.0,25.0
1184,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-01-22,1.0,2.0,2017.0,751.0,2.0,25.0
1183,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-01-22,1.0,2.0,2017.0,751.0,2.0,25.0
543,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-01-28,1.0,2.0,2017.0,757.0,2.0,25.0
1182,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-01-29,1.0,2.0,2017.0,758.0,2.0,25.0
1068,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-01-29,1.0,2.0,2017.0,758.0,2.0,25.0
803,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-01-31,1.0,2.0,2017.0,760.0,2.0,25.0
542,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-01-31,1.0,2.0,2017.0,760.0,2.0,25.0
802,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-02,1.0,2.0,2017.0,762.0,2.0,26.0
377,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-02-03,1.0,2.0,2017.0,763.0,2.0,26.0
1181,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-02-04,1.0,2.0,2017.0,764.0,2.0,26.0
1067,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-02-10,1.0,2.0,2017.0,770.0,2.0,26.0
541,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-02-11,1.0,2.0,2017.0,771.0,2.0,26.0
801,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-12,1.0,2.0,2017.0,772.0,2.0,26.0
800,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-12,1.0,2.0,2017.0,772.0,2.0,26.0
1066,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-02-12,1.0,2.0,2017.0,772.0,2.0,26.0
799,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-13,1.0,2.0,2017.0,773.0,2.0,26.0
798,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-13,1.0,2.0,2017.0,773.0,2.0,26.0
797,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-14,1.0,2.0,2017.0,774.0,2.0,26.0
1065,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-02-14,1.0,2.0,2017.0,774.0,2.0,26.0
796,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-02-18,1.0,2.0,2017.0,778.0,2.0,26.0
1180,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-02-25,1.0,2.0,2017.0,785.0,2.0,26.0
1179,Closet Rod Dividers - Digital Collage Sheet Layered Template - (T077),2017-02-28,1.0,2.0,2017.0,788.0,2.0,26.0
1064,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-03-01,1.0,2.0,2017.0,789.0,2.0,27.0
540,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-03-01,1.0,2.0,2017.0,789.0,2.0,27.0
376,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-03-02,1.0,2.0,2017.0,790.0,2.0,27.0
539,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-03-06,1.0,2.0,2017.0,794.0,2.0,27.0
1063,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-03-08,1.0,2.0,2017.0,796.0,2.0,27.0
795,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-03-11,1.0,2.0,2017.0,799.0,2.0,27.0
538,Tic Tac Label Set - Digital Collage Sheet Layered Template - (T059),2017-03-13,1.0,2.0,2017.0,801.0,2.0,27.0
794,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-03-13,1.0,2.0,2017.0,801.0,2.0,27.0
1062,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-03-13,1.0,2.0,2017.0,801.0,2.0,27.0
1061,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-04-06,1.0,2.0,2017.0,825.0,2.0,28.0
1060,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-04-06,1.0,2.0,2017.0,825.0,2.0,28.0
375,Mini Candy Bar Wrappers - Digital Collage Sheet Layered Template - (T013),2017-04-06,1.0,2.0,2017.0,825.0,2.0,28.0
793,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-04-06,1.0,2.0,2017.0,825.0,2.0,28.0
1059,Water Bottle Labels - Digital Collage Sheet Layered Template - (T008),2017-04-10,1.0,2.0,2017.0,829.0,2.0,28.0
792,Treat Bag Toppers - Digital Collage Sheet Layered Template - (T001),2017-04-12,1.0,2.0,2017.0,831.0,2.0,28.0
